"arc_length","T"
14.975,52.259790300922766448
15,52.258742711566242178
15.025,52.257693952063029030
15.05,52.256643986589097040
15.075,52.255592899472254942
15.1,52.254540614784083630
15.125,52.253487217110027530
15.15,52.252432670610431842
15.175,52.251376939354727824
15.2,52.250320108225416504
15.225,52.249262100971009204
15.25,52.248203002729241007
15.275,52.247142777559091087
15.3,52.246081389431608955
15.325,52.245018923779525721
15.35,52.243955304040632370
15.375,52.242890615900414275
15.4,52.241824823324648719
15.425,52.240757890194245761
15.45,52.239689902487690176
15.475,52.238620783344728693
15.5,52.237550618994042395
15.525,52.236479373316740293
15.55,52.235407010112169246
15.575,52.234333615900062853
15.6,52.233259113535119411
15.625,52.232183589784753508
15.65,52.231107008454188190
15.675,52.230029333270074687
15.7,52.228950651288819529
15.725,52.227870885093693687
15.75,52.226790121986198301
15.775,52.225708325704729873
15.8,52.224625459912516590
15.825,52.223541612198033590
15.85,52.222456704887065371
15.875,52.221370825810616623
15.9,52.220283938649714628
15.925,52.219196007013742644
15.95,52.218107119018611684
15.975,52.217017196747136154
16,52.215926328555077873
16.025,52.214834478075992763
16.05,52.213741650571471098
16.075,52.212647767836550372
16.1,52.211553002080194119
16.125,52.210457275216363371
16.15,52.209360592596546269
16.175,52.208262959631873912
16.2,52.207164297904604666
16.225,52.206064780505023748
16.25,52.204964329134888601
16.275,52.203862949300514629
16.3,52.202760646568080460
16.325,52.201657342323180444
16.35,52.200553210522251391
16.375,52.199448172670997792
16.4,52.198342234436296394
16.425,52.197235401545242439
16.45,52.196127595203400062
16.475,52.195018990217882049
16.5,52.193909507915087431
16.525,52.192799154128529437
16.55,52.191687934752387434
16.575,52.190575770829447322
16.6,52.189462838001709599
16.625,52.188349057433590872
16.65,52.187234435131749422
16.675,52.186118977163793886
16.7,52.185002604427666029
16.725,52.183885493384217114
16.75,52.182767565053808312
16.775,52.181648825622943377
16.8,52.180529281339580905
16.825,52.179408852975356581
16.85,52.178287717793523370
16.875,52.177165796689138233
16.9,52.176043096035655822
16.925,52.174919622268518538
16.95,52.173795296052382753
16.975,52.172670295436134325
17,52.171544541208938028
17.025,52.170418039938688537
17.05,52.169290798255829600
17.075,52.168162736738167951
17.1,52.167034034203162207
17.125,52.165904611354235954
17.15,52.164774474961653539
17.175,52.163643631858853666
17.2,52.162512002557605229
17.225,52.161379766626566834
17.25,52.160246844704431624
17.275,52.159113243772182500
17.3,52.157978970874673053
17.325,52.156843946479355623
17.35,52.155708350888360769
17.375,52.154572104697521695
17.4,52.153435215107386114
17.425,52.152297689383047441
17.45,52.151159447970336203
17.475,52.150020671886750279
17.5,52.148881281708007407
