# Nnorm    = 1e+20 1/m^3
# Tnorm    = 100.0 eV
# Pnorm    = 1602.176634 Pa
# Cs0      = 69205.61141651045 m/s
# Cst      = 63102.40045929264 m/s
# Nesource = 3.1999999999999996e+22 m/s
# PeSource = 1066666.6666666667 m/s
ypos,M,Ne,Te,P,Nn,NVi,Cs
11.5625,0.43595649556160215,0.13047836109360633,0.4416383143775377,0.115248486912248,6.525148124736806e-08,65041.36986310733,0.0534601306135531
11.6875,0.442792223212761,0.12988227046857512,0.4414371523225944,0.1146697192256816,6.500158119853784e-08,65026.55531302825,0.05403800351750889
11.8125,0.44974565531421234,0.12927117275941147,0.441234192706592,0.11407772310546661,6.474437028596765e-08,65011.60496057132,0.05461579292552418
11.9375,0.45682370631922353,0.12864457959278713,0.44102946450965397,0.11347210009975293,6.44793881484473e-08,64996.520847492095,0.05519362586989238
12.0625,0.4640370200556421,0.12800253968041272,0.4408229999737701,0.11285292709236219,6.420488525269376e-08,64981.3052570218,0.055772271958014805
12.1875,0.4713636770292291,0.12734186091177915,0.4406148273738787,0.11221742412622408,6.391744273797706e-08,64965.96018126433,0.056347137318615285
12.3125,0.4787949975480147,0.12666771706175903,0.4404049662075645,0.11157018330434666,6.362016026575244e-08,64950.48696618611,0.056918919760568454
12.4375,0.48640669176529894,0.1260393627086303,0.44019345135905596,0.11096340415561573,6.334703040624398e-08,64934.888093148555,0.05752313225292045
12.5625,0.49180375387655373,0.12548212991232363,0.43997982251312245,0.11041921049478547,6.320017585953043e-08,64919.12951176873,0.05789020653257986
12.6875,0.49083650738986706,0.12564498283213002,0.4397668718016321,0.11050900211531117,6.326681658738895e-08,64903.41714577644,0.05783733339384402
12.8125,0.4897753227222751,0.1258247517023836,0.43955276435256174,0.11061323486951483,6.339404811397028e-08,64887.615595235715,0.05778079157005142
12.9375,0.48955992571227414,0.12591660271155158,0.43933781481550666,0.11063985016857075,6.350422401596594e-08,64871.74802524636,0.057783407479498776
13.0625,0.4895520277961928,0.12597510332732637,0.43912232526755823,0.11063696059783293,6.359265877872567e-08,64855.836694878155,0.05779514180375801
13.1875,0.4894535015360752,0.1260450730382972,0.43890633818758007,0.1106439629076502,6.367889507529154e-08,64839.884709628976,0.057801384105468784
